"Year","data.Geography","data.Economic family type","GeoCode","Value"
"2019","data.Atlantic provinces","data.Male lone-parent families",,57400
"2019","data.Atlantic provinces","data.Female lone-parent families",,51100
"2019","data.Atlantic provinces","data.Other non-elderly families",,68500
"2019","data.Atlantic provinces","data.Persons not in an economic family",,28900
"2019","data.Atlantic provinces","data.Elderly persons not in an economic family",,26800
"2019","data.Atlantic provinces","data.Elderly males not in an economic family",,27800
"2019","data.Atlantic provinces","data.Elderly females not in an economic family",,25900
"2019","data.Atlantic provinces","data.Non-elderly persons not in an economic family",,30400
"2019","data.Atlantic provinces","data.Non-elderly males not in an economic family",,31300
"2019","data.Atlantic provinces","data.Non-elderly females not in an economic family",,28600
"2019","data.Newfoundland and Labrador","data.Economic families and persons not in an economic family",10,55900
"2019","data.Newfoundland and Labrador","data.Economic families",10,74100
"2019","data.Newfoundland and Labrador","data.Elderly families",10,48400
"2019","data.Newfoundland and Labrador","data.Elderly couples",10,46300
"2019","data.Newfoundland and Labrador","data.Other elderly families",10,70100
"2019","data.Newfoundland and Labrador","data.Non-elderly families",10,83600
"2019","data.Newfoundland and Labrador","data.Couples",10,76500
"2019","data.Newfoundland and Labrador","data.Couples with children",10,96100
"2019","data.Newfoundland and Labrador","data.Couples with other relatives",10,119000
"2019","data.Newfoundland and Labrador","data.Lone-parent families",10,46700
"2019","data.Newfoundland and Labrador","data.Male lone-parent families",10,
"2019","data.Newfoundland and Labrador","data.Female lone-parent families",10,45800
"2019","data.Newfoundland and Labrador","data.Other non-elderly families",10,55200
"2019","data.Newfoundland and Labrador","data.Persons not in an economic family",10,30300
"2019","data.Newfoundland and Labrador","data.Elderly persons not in an economic family",10,25900
"2019","data.Newfoundland and Labrador","data.Elderly males not in an economic family",10,26100
"2019","data.Newfoundland and Labrador","data.Elderly females not in an economic family",10,25800
"2019","data.Newfoundland and Labrador","data.Non-elderly persons not in an economic family",10,33900
"2019","data.Newfoundland and Labrador","data.Non-elderly males not in an economic family",10,34900
"2019","data.Newfoundland and Labrador","data.Non-elderly females not in an economic family",10,32000
"2019","data.Prince Edward Island","data.Economic families and persons not in an economic family",11,57200
"2019","data.Prince Edward Island","data.Economic families",11,76800
"2019","data.Prince Edward Island","data.Elderly families",11,58500
"2019","data.Prince Edward Island","data.Elderly couples",11,57600
"2019","data.Prince Edward Island","data.Other elderly families",11,78800
"2019","data.Prince Edward Island","data.Non-elderly families",11,81100
"2019","data.Prince Edward Island","data.Couples",11,76800
"2019","data.Prince Edward Island","data.Couples with children",11,91000
"2019","data.Prince Edward Island","data.Couples with other relatives",11,119900
"2019","data.Prince Edward Island","data.Lone-parent families",11,52400
"2019","data.Prince Edward Island","data.Male lone-parent families",11,
"2019","data.Prince Edward Island","data.Female lone-parent families",11,52400
"2019","data.Prince Edward Island","data.Other non-elderly families",11,68000
"2019","data.Prince Edward Island","data.Persons not in an economic family",11,29100
"2019","data.Prince Edward Island","data.Elderly persons not in an economic family",11,33300
"2019","data.Prince Edward Island","data.Elderly males not in an economic family",11,35100
"2019","data.Prince Edward Island","data.Elderly females not in an economic family",11,33300
"2019","data.Prince Edward Island","data.Non-elderly persons not in an economic family",11,26700
"2019","data.Prince Edward Island","data.Non-elderly males not in an economic family",11,27500
"2019","data.Prince Edward Island","data.Non-elderly females not in an economic family",11,25900
"2019","data.Nova Scotia","data.Economic families and persons not in an economic family",12,53300
"2019","data.Nova Scotia","data.Economic families",12,75700
"2019","data.Nova Scotia","data.Elderly families",12,60000
"2019","data.Nova Scotia","data.Elderly couples",12,59600
"2019","data.Nova Scotia","data.Other elderly families",12,63800
"2019","data.Nova Scotia","data.Non-elderly families",12,82700
"2019","data.Nova Scotia","data.Couples",12,77900
"2019","data.Nova Scotia","data.Couples with children",12,94000
"2019","data.Nova Scotia","data.Couples with other relatives",12,118400
"2019","data.Nova Scotia","data.Lone-parent families",12,58500
"2019","data.Nova Scotia","data.Male lone-parent families",12,
"2019","data.Nova Scotia","data.Female lone-parent families",12,57900
"2019","data.Nova Scotia","data.Other non-elderly families",12,71000
"2019","data.Nova Scotia","data.Persons not in an economic family",12,28600
"2019","data.Nova Scotia","data.Elderly persons not in an economic family",12,27400
"2019","data.Nova Scotia","data.Elderly males not in an economic family",12,30900
"2019","data.Nova Scotia","data.Elderly females not in an economic family",12,25500
"2019","data.Nova Scotia","data.Non-elderly persons not in an economic family",12,29200
"2019","data.Nova Scotia","data.Non-elderly males not in an economic family",12,30800
"2019","data.Nova Scotia","data.Non-elderly females not in an economic family",12,27900
"2019","data.New Brunswick","data.Economic families and persons not in an economic family",13,54800
"2019","data.New Brunswick","data.Economic families",13,73200
"2019","data.New Brunswick","data.Elderly families",13,58300
"2019","data.New Brunswick","data.Elderly couples",13,58300
"2019","data.New Brunswick","data.Other elderly families",13,58100
"2019","data.New Brunswick","data.Non-elderly families",13,78300
"2019","data.New Brunswick","data.Couples",13,73600
"2019","data.New Brunswick","data.Couples with children",13,91900
"2019","data.New Brunswick","data.Couples with other relatives",13,118100
"2019","data.New Brunswick","data.Lone-parent families",13,50500
"2019","data.New Brunswick","data.Male lone-parent families",13,
"2019","data.New Brunswick","data.Female lone-parent families",13,47800
"2019","data.New Brunswick","data.Other non-elderly families",13,70200
"2019","data.New Brunswick","data.Persons not in an economic family",13,28900
"2019","data.New Brunswick","data.Elderly persons not in an economic family",13,26300
"2019","data.New Brunswick","data.Elderly males not in an economic family",13,26400
"2019","data.New Brunswick","data.Elderly females not in an economic family",13,26300
"2019","data.New Brunswick","data.Non-elderly persons not in an economic family",13,31300
"2019","data.New Brunswick","data.Non-elderly males not in an economic family",13,31900
"2019","data.New Brunswick","data.Non-elderly females not in an economic family",13,30300
"2019","data.Quebec","data.Economic families and persons not in an economic family",24,55400
"2019","data.Quebec","data.Economic families",24,81200
"2019","data.Quebec","data.Elderly families",24,56300
"2019","data.Quebec","data.Elderly couples",24,55400
"2019","data.Quebec","data.Other elderly families",24,58000
"2019","data.Quebec","data.Non-elderly families",24,88800
"2019","data.Quebec","data.Couples",24,75900
"2019","data.Quebec","data.Couples with children",24,101900
"2019","data.Quebec","data.Couples with other relatives",24,121000
"2019","data.Quebec","data.Lone-parent families",24,66700
"2019","data.Quebec","data.Male lone-parent families",24,73400
"2019","data.Quebec","data.Female lone-parent families",24,62000
"2019","data.Quebec","data.Other non-elderly families",24,77000
"2019","data.Quebec","data.Persons not in an economic family",24,29200
"2019","data.Quebec","data.Elderly persons not in an economic family",24,25700
"2019","data.Quebec","data.Elderly males not in an economic family",24,26800
"2019","data.Quebec","data.Elderly females not in an economic family",24,24900
"2019","data.Quebec","data.Non-elderly persons not in an economic family",24,32200
"2019","data.Quebec","data.Non-elderly males not in an economic family",24,32800
"2019","data.Quebec","data.Non-elderly females not in an economic family",24,31900
"2019","data.Ontario","data.Economic families and persons not in an economic family",35,65100
"2019","data.Ontario","data.Economic families",35,90600
"2019","data.Ontario","data.Elderly families",35,67600
"2019","data.Ontario","data.Elderly couples",35,67000
"2019","data.Ontario","data.Other elderly families",35,71300
"2019","data.Ontario","data.Non-elderly families",35,98000
"2019","data.Ontario","data.Couples",35,83700
"2019","data.Ontario","data.Couples with children",35,109400
"2019","data.Ontario","data.Couples with other relatives",35,141200
"2019","data.Ontario","data.Lone-parent families",35,59400
"2019","data.Ontario","data.Male lone-parent families",35,72700
"2019","data.Ontario","data.Female lone-parent families",35,52800
"2019","data.Ontario","data.Other non-elderly families",35,79700
"2019","data.Ontario","data.Persons not in an economic family",35,34200
"2019","data.Ontario","data.Elderly persons not in an economic family",35,33100
"2019","data.Ontario","data.Elderly males not in an economic family",35,37300
"2019","data.Ontario","data.Elderly females not in an economic family",35,31700
"2019","data.Ontario","data.Non-elderly persons not in an economic family",35,34600
"2019","data.Ontario","data.Non-elderly males not in an economic family",35,39500
"2019","data.Ontario","data.Non-elderly females not in an economic family",35,30900
"2019","data.Prairie provinces","data.Economic families and persons not in an economic family",,69700
"2019","data.Prairie provinces","data.Economic families",,93600
"2019","data.Prairie provinces","data.Elderly families",,69200
"2019","data.Prairie provinces","data.Elderly couples",,68100
"2019","data.Prairie provinces","data.Other elderly families",,74900
"2019","data.Prairie provinces","data.Non-elderly families",,102200
"2019","data.Prairie provinces","data.Couples",,89400
"2019","data.Prairie provinces","data.Couples with children",,112000
"2019","data.Prairie provinces","data.Couples with other relatives",,151700
"2019","data.Prairie provinces","data.Lone-parent families",,58300
"2019","data.Prairie provinces","data.Male lone-parent families",,78600
"2019","data.Prairie provinces","data.Female lone-parent families",,54200
"2019","data.Prairie provinces","data.Other non-elderly families",,81300
"2019","data.Prairie provinces","data.Persons not in an economic family",,36300
"2019","data.Prairie provinces","data.Elderly persons not in an economic family",,30800
